Site Name,Site ID,Sample Date,Lab Sample ID,Time Collected,Time Delivered To Lab,Duplicate,Wet Weather?,Within holding time(6 hrs)?,Preservation temperature (deg C),Preservation ~4 deg C,Volume (mL),MPN/100mL Undiluted Sample,Lab,Analyst,Monitoring Org,Comments
"Broad Brook, near Fort Dummer State Park",VT-BRD_01.3,6/14/2023,23-03-28,8:40:00,10:30:00,N,Y,Y,4.2,N,100,88.6,CRC Lab,Langley,CRC,0
"Broad Brook, near Fort Dummer State Park",VT-BRD_01.3,6/28/2023,23-07-01,8:40:00,10:30:00,N,Y,Y,5.9,N,100,387.3,CRC Lab,Langley,CRC,0
"Broad Brook, near Fort Dummer State Park",VT-BRD_01.3,7/26/2023,23-14-01,8:05:00,10:20:00,N,Y,Y,3.4,Y,100,142.1,CRC Lab,Langley,CRC,0
"Broad Brook, near Fort Dummer State Park",VT-BRD_01.3,8/9/2023,23-18-01,8:15:00,10:10:00,N,Y,Y,2,Y,100,125.9,CRC Lab,Langley,CRC,0
"Broad Brook, near Fort Dummer State Park",VT-BRD_01.3,8/23/2023,23-22-01,8:30:00,10:15:00,N,N,Y,3.1,Y,100,118.7,CRC Lab,Alden Dumas,CRC,0
"Broad Brook, near Fort Dummer State Park",VT-BRD_01.3,9/6/2023,23-26-01,7:25:00,9:45:00,N,N,Y,4.2,N,100,2,CRC Lab,Langley,CRC,0
"Beaver Brook, Off VT-9",VT-BVR_01.1,6/21/2023,23-05-12,7:40:00,10:40:00,N,N,Y,5.1,N,100,214.2,CRC Lab,Langley,DRWA,0
"Beaver Brook, Off VT-9",VT-BVR_01.1,7/5/2023,23-09-11,7:30:00,11:00:00,N,Y,Y,3.9,Y,100,191.8,CRC Lab,Langley,DRWA,0
"Beaver Brook, Off VT-9",VT-BVR_01.1,7/19/2023,23-12-09,7:30:00,10:45:00,N,Y,Y,3,Y,100,248.1,CRC Lab,Langley,DRWA,0
"Beaver Brook, Off VT-9",VT-BVR_01.1,8/30/2023,23-24-11,7:25:00,10:50:00,N,Y,Y,4.7,N,100,488.4,CRC Lab,Langley,DRWA,0
"Connecticut River at Putney,VT below Sacketts Brook",VT-CTR_157.5,6/28/2023,23-07-29,8:20:00,10:30:00,N,Y,Y,5.8,N,100,307.6,CRC Lab,Langley,PRC,0
"Connecticut River at Putney,VT below Sacketts Brook",VT-CTR_157.5,7/26/2023,23-14-28,8:26:00,10:20:00,N,Y,Y,3.1,Y,100,44.8,CRC Lab,Langley,PRC,0
"Connecticut River at Putney,VT below Sacketts Brook",VT-CTR_157.5,8/9/2023,23-18-39,8:30:00,10:10:00,N,Y,Y,6.2,N,100,83.6,CRC Lab,Langley,PRC,0
"Connecticut River at Putney,VT below Sacketts Brook",VT-CTR_157.5,8/23/2023,23-22-32,8:18:00,10:15:00,N,N,Y,4.3,N,100,19.7,CRC Lab,Alden Dumas,PRC,0
"Connecticut River at Putney,VT below Sacketts Brook",VT-CTR_157.5,9/6/2023,23-26-31,8:15:00,9:45:00,N,N,Y,4.4,N,100,14.8,CRC Lab,Langley,PRC,0
"East Branch North River, above Jacksonville WWTF",VT-EBN_15.1,6/21/2023,23-05-13,9:55:00,10:40:00,N,N,Y,7.7,N,100,488.4,CRC Lab,Langley,DRWA,0
"East Branch North River, above Jacksonville WWTF",VT-EBN_15.1,7/5/2023,23-09-12,9:28:00,11:00:00,N,Y,Y,4.6,N,100,121.2,CRC Lab,Langley,DRWA,0
"East Branch North River, above Jacksonville WWTF",VT-EBN_15.1,7/19/2023,23-12-10,9:25:00,10:45:00,N,Y,Y,1.8,Y,100,48,CRC Lab,Langley,DRWA,0
"East Branch North River, above Jacksonville WWTF",VT-EBN_15.1,8/16/2023,23-20-12,9:19:00,10:30:00,N,Y,Y,3.5,Y,100,686.7,CRC Lab,Langley,DRWA,0
"East Branch North River, above Jacksonville WWTF",VT-EBN_15.1,8/30/2023,23-24-12,9:17:00,10:50:00,N,Y,Y,4.5,N,100,> 2419.6,CRC Lab,Langley,DRWA,0
Ellis Brook,VT-ELS_00.2,6/21/2023,23-05-14,9:15:00,10:40:00,N,N,Y,3.2,Y,100,48.1,CRC Lab,Langley,DRWA,0
Ellis Brook,VT-ELS_00.2,7/5/2023,23-09-13,8:44:00,11:00:00,N,Y,Y,3.9,Y,100,39.3,CRC Lab,Langley,DRWA,0
Ellis Brook,VT-ELS_00.2,7/19/2023,23-12-11,8:49:00,10:45:00,N,Y,Y,1.8,Y,100,159.7,CRC Lab,Langley,DRWA,0
Ellis Brook,VT-ELS_00.2,8/16/2023,23-20-13,8:48:00,10:30:00,N,Y,Y,3.1,Y,100,158.5,CRC Lab,Langley,DRWA,0
Ellis Brook,VT-ELS_00.2,8/30/2023,23-24-13,8:48:00,10:50:00,N,Y,Y,3.3,Y,100,> 2419.6,CRC Lab,Langley,DRWA,0
"East Putney Brook, River Rd S culvert swimming hole",VT-EPB_00.4,6/14/2023,23-03-19,8:10:00,10:30:00,N,Y,Y,4.3,N,100,37.4,CRC Lab,Langley,CRC,0
"East Putney Brook, River Rd S culvert swimming hole",VT-EPB_00.4,6/28/2023,23-07-02,7:31:00,10:30:00,N,Y,Y,5.9,N,100,517.2,CRC Lab,Langley,CRC,0
"East Putney Brook, River Rd S culvert swimming hole",VT-EPB_00.4,7/26/2023,23-14-02,8:13:00,10:20:00,N,Y,Y,4.4,N,100,57.3,CRC Lab,Langley,CRC,0
"East Putney Brook, River Rd S culvert swimming hole",VT-EPB_00.4,8/9/2023,23-18-02,8:40:00,10:10:00,N,Y,Y,3.8,Y,100,193.5,CRC Lab,Langley,CRC,0
"East Putney Brook, River Rd S culvert swimming hole",VT-EPB_00.4,8/23/2023,23-22-03,7:50:00,10:15:00,N,N,Y,5.1,N,100,21.3,CRC Lab,Alden Dumas,CRC,0
"East Putney Brook, River Rd S culvert swimming hole",VT-EPB_00.4,9/6/2023,23-26-02,8:15:00,9:45:00,N,N,Y,4.9,N,100,58.3,CRC Lab,Langley,CRC,0
"Green River, VT/MA State Line",VT-GRN_16.8,6/21/2023,23-05-15,9:45:00,10:20:00,N,N,Y,9.6,N,100,13.5,CRC Lab,Langley,DRWA,0
"Green River, VT/MA State Line",VT-GRN_16.8,7/5/2023,23-09-14,7:36:00,11:00:00,N,Y,Y,5,N,100,59.1,CRC Lab,Langley,DRWA,0
"Green River, VT/MA State Line",VT-GRN_16.8,7/19/2023,23-12-12,8:55:00,10:45:00,N,Y,Y,4.8,N,100,71.2,CRC Lab,Langley,DRWA,0
"Green River, VT/MA State Line",VT-GRN_16.8,8/16/2023,23-20-15,8:35:00,10:30:00,N,Y,Y,3.7,Y,100,88,CRC Lab,Langley,DRWA,0
"Green River, VT/MA State Line",VT-GRN_16.8,8/30/2023,23-24-14,9:05:00,10:50:00,N,Y,Y,5.2,N,100,1046.2,CRC Lab,Langley,DRWA,0
"Green River, below Timber Crib Dam",VT-GRN_20.2,6/21/2023,23-05-16,9:25:00,10:20:00,N,N,Y,8.4,N,100,47.4,CRC Lab,Langley,DRWA,0
"Green River, below Timber Crib Dam",VT-GRN_20.2,7/5/2023,23-09-15,8:20:00,8:20:00,N,Y,Y,5.8,N,100,142.1,CRC Lab,Langley,DRWA,0
"Green River, below Timber Crib Dam",VT-GRN_20.2,7/19/2023,23-12-13,8:35:00,10:45:00,N,Y,Y,2.2,Y,100,45.7,CRC Lab,Langley,DRWA,0
"Green River, below Timber Crib Dam",VT-GRN_20.2,8/16/2023,23-20-16,8:35:00,10:30:00,N,Y,Y,4.4,N,100,52.9,CRC Lab,Langley,DRWA,0
"Green River, below Timber Crib Dam",VT-GRN_20.2,8/30/2023,23-24-15,9:15:00,10:50:00,N,Y,Y,4.4,N,100,2419.6,CRC Lab,Langley,DRWA,0
"Middle Branch Williams, just above Williams R. confluence",VT-MBW_00.1,6/14/2023,23-03-11,6:02:00,10:30:00,N,Y,Y,4.1,N,100,88.4,CRC Lab,Langley,CRC,0
"Middle Branch Williams, just above Williams R. confluence",VT-MBW_00.1,6/28/2023,23-07-03,6:54:00,10:30:00,N,Y,Y,5.3,N,100,145,CRC Lab,Langley,CRC,0
"Middle Branch Williams, just above Williams R. confluence",VT-MBW_00.1,7/26/2023,23-14-03,6:38:00,10:20:00,N,Y,Y,3.4,Y,100,110.6,CRC Lab,Langley,CRC,0
"Middle Branch Williams, just above Williams R. confluence",VT-MBW_00.1,8/9/2023,23-18-03,6:50:00,10:10:00,N,Y,Y,18,N,100,166.4,CRC Lab,Langley,CRC,0
"Middle Branch Williams, just above Williams R. confluence",VT-MBW_00.1,9/6/2023,23-26-03,6:45:00,9:45:00,N,N,Y,4.9,N,100,1553.1,CRC Lab,Langley,CRC,0
"North Branch Ball Mountain Brook, Pikes Falls Swim Hole",VT-NBB_02.1,6/14/2023,23-03-08,7:09:00,10:30:00,N,Y,Y,4,Y,100,38.3,CRC Lab,Langley,CRC,0
"North Branch Ball Mountain Brook, Pikes Falls Swim Hole",VT-NBB_02.1,6/28/2023,23-07-04,7:07:00,10:30:00,N,Y,Y,4.3,N,100,209.8,CRC Lab,Langley,CRC,0
"North Branch Ball Mountain Brook, Pikes Falls Swim Hole",VT-NBB_02.1,7/26/2023,23-14-04,6:42:00,10:20:00,N,Y,Y,4.3,N,100,13.5,CRC Lab,Langley,CRC,0
"North Branch Ball Mountain Brook, Pikes Falls Swim Hole",VT-NBB_02.1,8/9/2023,23-18-05,6:52:00,10:10:00,N,Y,Y,2,Y,100,135.4,CRC Lab,Langley,CRC,0
"North Branch Ball Mountain Brook, Pikes Falls Swim Hole",VT-NBB_02.1,8/23/2023,23-22-04,7:23:00,10:15:00,N,N,Y,3.1,Y,100,6.3,CRC Lab,Alden Dumas,CRC,0
"North Branch Ball Mountain Brook, Pikes Falls Swim Hole",VT-NBB_02.1,9/6/2023,23-26-04,7:05:00,9:45:00,N,N,Y,4.4,N,100,3.1,CRC Lab,Langley,CRC,0
"North Branch Deerfield River, Just upstream of Harriman Reservoir",VT-NBD_01.3,6/21/2023,23-05-17,9:25:00,10:20:00,N,N,Y,4.7,N,100,290.9,CRC Lab,Langley,DRWA,0
"North Branch Deerfield River, Just upstream of Harriman Reservoir",VT-NBD_01.3,8/16/2023,23-20-25,13:40:00,15:00:00,N,Y,Y,2:24:00 PM,N,100,313,CRC Lab,Langley,DRWA,0
"North Branch Deerfield River, Just upstream of Harriman Reservoir",VT-NBD_01.3,8/30/2023,23-24-16,7:40:00,10:50:00,N,Y,Y,4.3,N,100,517.2,CRC Lab,Langley,DRWA,0
"North Branch Deerfield River, Wilmington Center Below Beaver Brook",VT-NBD_01.8,6/21/2023,23-05-19,8:05:00,10:40:00,N,N,Y,3.9,Y,100,133.3,CRC Lab,Langley,DRWA,0
"North Branch Deerfield River, Wilmington Center Below Beaver Brook",VT-NBD_01.8,7/5/2023,23-09-16,7:55:00,11:00:00,N,Y,Y,1.6,Y,100,214.2,CRC Lab,Langley,DRWA,0
"North Branch Deerfield River, Wilmington Center Below Beaver Brook",VT-NBD_01.8,7/19/2023,23-12-14,7:55:00,10:45:00,N,Y,Y,2.6,Y,100,307.6,CRC Lab,Langley,DRWA,0
"North Branch Deerfield River, Wilmington Center Below Beaver Brook",VT-NBD_01.8,8/16/2023,23-20-26,13:50:00,15:00:00,N,Y,Y,4:48:00 PM,N,100,275.5,CRC Lab,Langley,DRWA,0
"North Branch Deerfield River, Wilmington Center Below Beaver Brook",VT-NBD_01.8,8/30/2023,23-24-17,7:50:00,10:50:00,N,Y,Y,4.8,N,100,1119.9,CRC Lab,Langley,DRWA,0
"North Branch Deerfield River, East Dover Rd",VT-NBD_06.4,6/21/2023,23-05-20,9:20:00,10:40:00,N,N,Y,3.9,Y,100,55.7,CRC Lab,Langley,DRWA,0
"North Branch Deerfield River, East Dover Rd",VT-NBD_06.4,7/5/2023,23-09-17,8:53:00,11:00:00,N,Y,Y,3.6,Y,100,179.3,CRC Lab,Langley,DRWA,0
"North Branch Deerfield River, East Dover Rd",VT-NBD_06.4,7/19/2023,23-12-15,9:00:00,10:45:00,N,Y,Y,2.4,Y,100,145.5,CRC Lab,Langley,DRWA,0
"North Branch Deerfield River, East Dover Rd",VT-NBD_06.4,8/16/2023,23-20-17,9:00:00,10:30:00,N,Y,Y,2.1,Y,100,206.4,CRC Lab,Langley,DRWA,0
"North Branch Deerfield River, East Dover Rd",VT-NBD_06.4,8/30/2023,23-24-18,8:52:00,10:50:00,N,Y,Y,4.6,N,100,> 2419.6,CRC Lab,Langley,DRWA,0
"North Branch Deerfield River, Valley Trail Trailhead",VT-NBD_09.6,6/21/2023,23-05-21,8:55:00,10:40:00,N,N,Y,5.1,N,100,14.5,CRC Lab,Langley,DRWA,0
"North Branch Deerfield River, Valley Trail Trailhead",VT-NBD_09.6,7/19/2023,23-12-16,8:30:00,10:45:00,N,Y,Y,2.1,Y,100,117.8,CRC Lab,Langley,DRWA,0
"North Branch Deerfield River, Valley Trail Trailhead",VT-NBD_09.6,8/16/2023,23-20-18,8:33:00,10:30:00,N,Y,Y,2.3,Y,100,137.6,CRC Lab,Langley,DRWA,0
"North Branch Deerfield River, Valley Trail Trailhead",VT-NBD_09.6,8/30/2023,23-24-20,8:34:00,10:50:00,N,Y,Y,4.4,N,100,1986.3,CRC Lab,Langley,DRWA,0
"Rock River, Indian Love Call swim hole",VT-RCK_00.4,6/14/2023,23-03-10,7:30:00,10:30:00,N,Y,Y,2.3,Y,100,64.4,CRC Lab,Langley,CRC,0
"Rock River, Indian Love Call swim hole",VT-RCK_00.4,6/28/2023,23-07-05,7:20:00,10:30:00,N,Y,Y,6.6,N,100,143.9,CRC Lab,Langley,CRC,0
"Rock River, Indian Love Call swim hole",VT-RCK_00.4,7/26/2023,23-14-05,7:25:00,10:20:00,N,Y,Y,3.6,Y,100,71.2,CRC Lab,Langley,CRC,0
"Rock River, Indian Love Call swim hole",VT-RCK_00.4,8/9/2023,23-18-06,7:00:00,10:10:00,N,Y,Y,2.4,Y,100,38.4,CRC Lab,Langley,CRC,0
"Rock River, Indian Love Call swim hole",VT-RCK_00.4,8/23/2023,23-22-05,8:00:00,10:15:00,N,N,Y,13.3,N,100,21.6,CRC Lab,Alden Dumas,CRC,"tray leaked, all cubes not full"
"South Branch Williams River, Popple Dungeon & Zezza Rds",VT-SBW_05.5,6/14/2023,23-03-09,6:24:00,10:30:00,N,Y,Y,3.5,Y,100,19.9,CRC Lab,Langley,CRC,0
"South Branch Williams River, Popple Dungeon & Zezza Rds",VT-SBW_05.5,6/28/2023,23-07-06,7:00:00,10:30:00,N,Y,Y,5.1,N,100,42.8,CRC Lab,Langley,CRC,0
"South Branch Williams River, Popple Dungeon & Zezza Rds",VT-SBW_05.5,7/26/2023,23-14-06,6:55:00,10:20:00,N,Y,Y,3.3,Y,100,35,CRC Lab,Langley,CRC,0
"South Branch Williams River, Popple Dungeon & Zezza Rds",VT-SBW_05.5,8/9/2023,23-18-07,7:02:00,10:10:00,N,Y,Y,4.9,N,100,24.6,CRC Lab,Langley,CRC,0
"South Branch Williams River, Popple Dungeon & Zezza Rds",VT-SBW_05.5,8/23/2023,23-22-06,7:05:00,10:15:00,N,N,Y,4.2,N,100,3.1,CRC Lab,Alden Dumas,CRC,0
"South Branch Williams River, Popple Dungeon & Zezza Rds",VT-SBW_05.5,9/6/2023,23-26-05,7:10:00,9:45:00,N,N,Y,4.9,N,100,< 1.0,CRC Lab,Langley,CRC,0
"Sacketts Brook, above WWTF",VT-SCK_00.8,6/14/2023,23-03-22,8:00:00,10:30:00,N,Y,Y,2.8,Y,100,325.5,CRC Lab,Langley,CRC,0
"Sacketts Brook, above WWTF",VT-SCK_00.8,6/28/2023,23-07-07,8:24:00,10:30:00,N,Y,Y,6.3,N,100,770.1,CRC Lab,Langley,CRC,0
"Sacketts Brook, above WWTF",VT-SCK_00.8,7/26/2023,23-14-07,8:20:00,10:20:00,N,Y,Y,5.4,N,100,166.4,CRC Lab,Langley,CRC,0
"Sacketts Brook, above WWTF",VT-SCK_00.8,8/9/2023,23-18-08,8:15:00,10:10:00,N,Y,Y,4.1,N,100,410.6,CRC Lab,Langley,CRC,0
"Sacketts Brook, above WWTF",VT-SCK_00.8,8/23/2023,23-22-07,8:20:00,10:15:00,N,N,Y,3.9,Y,100,143.9,CRC Lab,Alden Dumas,CRC,0
"Sacketts Brook, above WWTF",VT-SCK_00.8,9/6/2023,23-26-06,8:14:00,9:45:00,N,N,Y,5.8,N,100,218.7,CRC Lab,Langley,CRC,0
"Sacketts Brook, off Kimball Hill Rd",VT-SCK_01.6,6/14/2023,23-03-21,8:25:00,10:30:00,N,Y,Y,3.9,Y,100,1413.6,CRC Lab,Langley,CRC,0
"Sacketts Brook, off Kimball Hill Rd",VT-SCK_01.6,6/28/2023,23-07-08,8:20:00,10:30:00,N,Y,Y,5.8,N,100,920.8,CRC Lab,Langley,CRC,0
"Sacketts Brook, off Kimball Hill Rd",VT-SCK_01.6,7/26/2023,23-14-08,8:24:00,10:20:00,N,Y,Y,4.5,N,100,214.3,CRC Lab,Langley,CRC,0
"Sacketts Brook, off Kimball Hill Rd",VT-SCK_01.6,8/9/2023,23-18-09,8:20:00,10:10:00,N,Y,Y,4.6,N,100,727,CRC Lab,Langley,CRC,0
"Sacketts Brook, off Kimball Hill Rd",VT-SCK_01.6,8/23/2023,23-22-08,8:20:00,10:15:00,N,N,Y,4.4,N,100,238.2,CRC Lab,Alden Dumas,CRC,0
"Sacketts Brook, off Kimball Hill Rd",VT-SCK_01.6,9/6/2023,23-26-07,8:25:00,9:45:00,N,N,Y,10.5,N,100,261.3,CRC Lab,Langley,CRC,0
"Sacketts Brook, Portal Bridge swim hole",VT-SCK_02.5,6/14/2023,23-03-20,8:00:00,10:30:00,N,Y,Y,2.4,Y,100,145.5,CRC Lab,Langley,CRC,0
"Sacketts Brook, Portal Bridge swim hole",VT-SCK_02.5,6/28/2023,23-07-09,8:15:00,10:30:00,N,Y,Y,5.4,N,100,344.8,CRC Lab,Langley,CRC,0
"Sacketts Brook, Portal Bridge swim hole",VT-SCK_02.5,7/26/2023,23-14-09,8:20:00,10:20:00,N,Y,Y,4,Y,100,167,CRC Lab,Langley,CRC,0
"Sacketts Brook, Portal Bridge swim hole",VT-SCK_02.5,8/9/2023,23-18-10,8:15:00,10:10:00,N,Y,Y,4.8,N,100,123.4,CRC Lab,Langley,CRC,0
"Sacketts Brook, Portal Bridge swim hole",VT-SCK_02.5,8/23/2023,23-22-09,8:15:00,10:15:00,N,N,Y,4.4,N,100,69.7,CRC Lab,Alden Dumas,CRC,0
"Saxtons River, Sandy Beach swim hole just south of Bellows Falls ",VT-SXT_00.2,6/14/2023,23-03-18,7:40:00,10:30:00,N,Y,Y,3.7,Y,100,248.1,CRC Lab,Langley,CRC,0
"Saxtons River, Sandy Beach swim hole just south of Bellows Falls ",VT-SXT_00.2,6/28/2023,23-07-10,7:45:00,10:30:00,N,Y,Y,5.8,N,100,613.1,CRC Lab,Langley,CRC,0
"Saxtons River, Sandy Beach swim hole just south of Bellows Falls ",VT-SXT_00.2,7/26/2023,23-14-10,8:00:00,10:20:00,N,Y,Y,4.3,N,100,108.6,CRC Lab,Langley,CRC,0
"Saxtons River, Sandy Beach swim hole just south of Bellows Falls ",VT-SXT_00.2,8/9/2023,23-18-11,7:55:00,10:10:00,N,Y,Y,3.6,Y,100,155.3,CRC Lab,Langley,CRC,0
"Saxtons River, Sandy Beach swim hole just south of Bellows Falls ",VT-SXT_00.2,8/23/2023,23-22-10,8:00:00,10:15:00,N,N,Y,4.8,N,100,62,CRC Lab,Alden Dumas,CRC,0
"Saxtons River, Sandy Beach swim hole just south of Bellows Falls ",VT-SXT_00.2,9/6/2023,23-26-08,7:55:00,9:45:00,N,N,Y,4.6,N,100,86,CRC Lab,Langley,CRC,0
"Saxtons River, just above Saxtons River village WWTF",VT-SXT_05.2,7/26/2023,23-14-11,6:00:00,10:20:00,N,Y,Y,5.3,N,100,59.4,CRC Lab,Langley,CRC,0
"Saxtons River, just above Saxtons River village WWTF",VT-SXT_05.2,8/9/2023,23-18-12,6:23:00,10:10:00,N,Y,Y,4.8,N,100,146.7,CRC Lab,Langley,CRC,0
"Saxtons River, just above Saxtons River village WWTF",VT-SXT_05.2,8/23/2023,23-22-11,6:47:00,10:15:00,N,N,Y,5.4,N,100,28.1,CRC Lab,Alden Dumas,CRC,0
"Saxtons River, just above Saxtons River village WWTF",VT-SXT_05.2,9/6/2023,23-26-09,7:35:00,9:45:00,N,N,Y,4.3,N,100,64.4,CRC Lab,Langley,CRC,0
"Saxtons River, Stickney's field swim hole",VT-SXT_05.6,6/28/2023,23-07-12,5:52:00,10:30:00,N,Y,Y,7,N,100,579.4,CRC Lab,Langley,CRC,0
"Saxtons River, Stickney's field swim hole",VT-SXT_05.6,7/26/2023,23-14-12,6:16:00,10:20:00,N,Y,Y,3.2,Y,100,69.1,CRC Lab,Langley,CRC,0
"Saxtons River, Stickney's field swim hole",VT-SXT_05.6,8/9/2023,23-18-13,6:29:00,10:10:00,N,Y,Y,4.7,N,100,77.1,CRC Lab,Langley,CRC,0
"Saxtons River, Stickney's field swim hole",VT-SXT_05.6,8/23/2023,23-22-12,6:32:00,10:15:00,N,N,Y,4.2,N,100,18.3,CRC Lab,Alden Dumas,CRC,0
"Saxtons River, Stickney's field swim hole",VT-SXT_05.6,9/6/2023,23-26-10,6:36:00,9:45:00,N,N,Y,4.1,N,100,46.5,CRC Lab,Langley,CRC,0
Mouth of Thompsonburg Brook,VT-TBG_00.3,6/14/2023,23-03-07,7:16:00,10:30:00,N,Y,Y,3.8,Y,100,195.6,CRC Lab,Langley,CRC,0
Mouth of Thompsonburg Brook,VT-TBG_00.3,8/9/2023,23-18-14,7:25:00,10:10:00,N,Y,Y,5.1,N,100,45.7,CRC Lab,Langley,CRC,0
Mouth of Thompsonburg Brook,VT-TBG_00.3,8/23/2023,23-22-13,7:02:00,10:15:00,N,N,Y,3.6,Y,100,83.3,CRC Lab,Alden Dumas,CRC,0
Mouth of Thompsonburg Brook,VT-TBG_00.3,9/6/2023,23-26-11,7:23:00,9:45:00,N,N,Y,4.4,N,100,4.1,CRC Lab,Langley,CRC,0
"Wardsboro Brook, Wardsboro Center",VT-WDS_04.8,6/28/2023,23-07-13,6:55:00,10:30:00,N,Y,Y,6.8,N,100,98.7,CRC Lab,Langley,CRC,0
"Wardsboro Brook, Wardsboro Center",VT-WDS_04.8,7/26/2023,23-14-13,7:00:00,10:20:00,N,Y,Y,5.8,N,100,26.2,CRC Lab,Langley,CRC,0
"Wardsboro Brook, Wardsboro Center",VT-WDS_04.8,8/9/2023,23-18-15,6:55:00,10:10:00,N,Y,Y,3.2,Y,100,64.4,CRC Lab,Langley,CRC,0
"Wardsboro Brook, Wardsboro Center",VT-WDS_04.8,8/23/2023,23-22-14,7:00:00,10:15:00,N,N,Y,3.4,Y,100,11.8,CRC Lab,Alden Dumas,CRC,0
"Wardsboro Brook, Wardsboro Center",VT-WDS_04.8,9/6/2023,23-26-12,7:00:00,9:45:00,N,N,Y,5.9,N,100,7.5,CRC Lab,Langley,CRC,0
"Whetstone Brook, across from the Brattleboro Food Coop",VT-WET_00.2,6/14/2023,23-03-27,7:00:00,10:30:00,N,Y,Y,1.5,Y,100,159.7,CRC Lab,Langley,CRC,0
"Whetstone Brook, across from the Brattleboro Food Coop",VT-WET_00.2,6/28/2023,23-07-14,7:48:00,10:30:00,N,Y,Y,5.6,N,100,360.9,CRC Lab,Langley,CRC,0
"Whetstone Brook, across from the Brattleboro Food Coop",VT-WET_00.2,7/26/2023,23-14-14,8:09:00,10:20:00,N,Y,Y,3.1,Y,100,307.6,CRC Lab,Langley,CRC,0
"Whetstone Brook, across from the Brattleboro Food Coop",VT-WET_00.2,8/9/2023,23-18-16,8:06:00,10:10:00,N,Y,Y,3,Y,100,547.5,CRC Lab,Langley,CRC,0
"Whetstone Brook, across from the Brattleboro Food Coop",VT-WET_00.2,8/23/2023,23-22-15,8:35:00,10:15:00,N,N,Y,3.9,Y,100,125.9,CRC Lab,Alden Dumas,CRC,0
"Whetstone Brook, across from the Brattleboro Food Coop",VT-WET_00.2,9/6/2023,23-26-13,8:55:00,9:45:00,N,N,Y,6.5,N,100,185,CRC Lab,Langley,CRC,0
"Whetstone Brook, Behind Studio for the Arts",VT-WET_00.9,6/14/2023,23-03-26,8:40:00,10:30:00,N,Y,Y,2.5,Y,100,166.4,CRC Lab,Langley,CRC,0
"Whetstone Brook, Behind Studio for the Arts",VT-WET_00.9,6/28/2023,23-07-15,8:15:00,10:30:00,N,Y,Y,6.3,N,100,365.4,CRC Lab,Langley,CRC,0
"Whetstone Brook, Behind Studio for the Arts",VT-WET_00.9,7/26/2023,23-14-15,8:30:00,10:20:00,N,Y,Y,2.8,Y,100,153.9,CRC Lab,Langley,CRC,0
"Whetstone Brook, Behind Studio for the Arts",VT-WET_00.9,8/9/2023,23-18-17,8:35:00,10:10:00,N,Y,Y,2.1,Y,100,214.3,CRC Lab,Langley,CRC,0
"Whetstone Brook, Behind Studio for the Arts",VT-WET_00.9,8/23/2023,23-22-16,8:25:00,10:15:00,N,N,Y,3,Y,100,166.4,CRC Lab,Alden Dumas,CRC,0
"Whetstone Brook, Behind Studio for the Arts",VT-WET_00.9,9/6/2023,23-26-15,8:50:00,9:45:00,N,N,Y,6.8,N,100,142.1,CRC Lab,Langley,CRC,0
"Whetstone Brook, off of Williams St",VT-WET_01.3,6/14/2023,23-03-25,8:30:00,10:30:00,N,Y,Y,3.5,Y,100,141.4,CRC Lab,Langley,CRC,0
"Whetstone Brook, off of Williams St",VT-WET_01.3,6/28/2023,23-07-16,8:15:00,10:30:00,N,Y,Y,5.4,N,100,290.9,CRC Lab,Langley,CRC,0
"Whetstone Brook, off of Williams St",VT-WET_01.3,7/26/2023,23-14-16,8:15:00,10:20:00,N,Y,Y,3,Y,100,201.4,CRC Lab,Langley,CRC,0
"Whetstone Brook, off of Williams St",VT-WET_01.3,8/9/2023,23-18-18,8:20:00,10:10:00,N,Y,Y,3.8,Y,100,325.5,CRC Lab,Langley,CRC,0
"Whetstone Brook, off of Williams St",VT-WET_01.3,8/23/2023,23-22-17,8:30:00,10:15:00,N,N,Y,3.8,Y,100,88.4,CRC Lab,Alden Dumas,CRC,0
"Whetstone Brook, off of Williams St",VT-WET_01.3,9/6/2023,23-26-16,8:30:00,9:45:00,N,N,Y,4.9,N,100,866.4,CRC Lab,Langley,CRC,0
"Whetstone Brook, Brattleboro Farmers Market",VT-WET_02.5,6/14/2023,23-03-24,8:45:00,10:30:00,N,Y,Y,3.6,Y,100,131.4,CRC Lab,Langley,CRC,0
"Whetstone Brook, Brattleboro Farmers Market",VT-WET_02.5,6/28/2023,23-07-17,8:10:00,10:30:00,N,Y,Y,5.8,N,100,238.2,CRC Lab,Langley,CRC,0
"Whetstone Brook, Brattleboro Farmers Market",VT-WET_02.5,7/26/2023,23-14-17,8:42:00,10:20:00,N,Y,Y,3,Y,100,108.6,CRC Lab,Langley,CRC,0
"Whetstone Brook, Brattleboro Farmers Market",VT-WET_02.5,8/9/2023,23-18-19,7:59:00,10:10:00,N,Y,Y,2.1,Y,100,275.5,CRC Lab,Langley,CRC,0
"Whetstone Brook, Brattleboro Farmers Market",VT-WET_02.5,8/23/2023,23-22-18,8:15:00,10:15:00,N,N,Y,5.3,N,100,86.2,CRC Lab,Alden Dumas,CRC,0
"Whetstone Brook, Brattleboro Farmers Market",VT-WET_02.5,9/6/2023,23-26-17,8:40:00,9:45:00,N,N,Y,4.5,N,100,93.3,CRC Lab,Langley,CRC,0
